seller_id,year_buy,month_buy,avg(price)
7008613ea464bad5cb9b83456e1e6a8f,2017,8,55.60000038146973
7008613ea464bad5cb9b83456e1e6a8f,2017,9,50.875
7008613ea464bad5cb9b83456e1e6a8f,2017,10,36.17500019073486
7008613ea464bad5cb9b83456e1e6a8f,2017,11,37.63333384195963
7008613ea464bad5cb9b83456e1e6a8f,2017,12,34.25
7008613ea464bad5cb9b83456e1e6a8f,2018,1,41.70000012715658
7008613ea464bad5cb9b83456e1e6a8f,2018,2,35.67894744873047
7008613ea464bad5cb9b83456e1e6a8f,2018,3,39.95
7008613ea464bad5cb9b83456e1e6a8f,2018,5,78
7008613ea464bad5cb9b83456e1e6a8f,2018,6,49.900001525878906
7008613ea464bad5cb9b83456e1e6a8f,2018,7,49.900001525878906
7008613ea464bad5cb9b83456e1e6a8f,2018,8,78
700f03c207639c22d933381ff60b35c2,2016,10,379.9800109863281
700f03c207639c22d933381ff60b35c2,2017,11,269.9600016276042
70125af26c2d6d4ef401a1d02ae7701f,2018,7,92.9000015258789
70125af26c2d6d4ef401a1d02ae7701f,2018,8,30.89999993642171
70126eecc6aa1274392a1743866e9678,2018,6,38.79999923706055
70126eecc6aa1274392a1743866e9678,2018,7,29.299999237060547
701938c450705b8ae65fc923b70f35c7,2017,1,103.98999786376953
701938c450705b8ae65fc923b70f35c7,2017,2,103.98999786376953
701938c450705b8ae65fc923b70f35c7,2017,3,103.97153942401593
701938c450705b8ae65fc923b70f35c7,2017,4,103.97000122070312
701938c450705b8ae65fc923b70f35c7,2017,5,103.97000122070312
701938c450705b8ae65fc923b70f35c7,2017,6,105.19222344292535
701938c450705b8ae65fc923b70f35c7,2017,7,110.57000122070312
701938c450705b8ae65fc923b70f35c7,2017,8,119.5980010986328
701938c450705b8ae65fc923b70f35c7,2017,10,109.97000122070312
701938c450705b8ae65fc923b70f35c7,2017,11,109.97000122070312
701938c450705b8ae65fc923b70f35c7,2017,12,109.97000122070312
701938c450705b8ae65fc923b70f35c7,2018,1,109.97000122070312
701938c450705b8ae65fc923b70f35c7,2018,2,109.97000122070312
701938c450705b8ae65fc923b70f35c7,2018,3,109.97000122070312
701938c450705b8ae65fc923b70f35c7,2018,4,109.97000122070312
702835e4b785b67a084280efca355756,2017,2,7.599999904632568
7040e82f899a04d1b434b795a43b4617,2017,9,70.40000038146972
7040e82f899a04d1b434b795a43b4617,2017,10,52.313792524666624
7040e82f899a04d1b434b795a43b4617,2017,11,39.68124993145466
7040e82f899a04d1b434b795a43b4617,2017,12,60.10833287239075
7040e82f899a04d1b434b795a43b4617,2018,1,44.3
7040e82f899a04d1b434b795a43b4617,2018,2,39.89999923706055
7040e82f899a04d1b434b795a43b4617,2018,3,26.344444274902344
7040e82f899a04d1b434b795a43b4617,2018,4,52.08749866485596
7040e82f899a04d1b434b795a43b4617,2018,5,30.51111062367757
7040e82f899a04d1b434b795a43b4617,2018,6,38.370587433085724
7040e82f899a04d1b434b795a43b4617,2018,7,35.087498903274536
7040e82f899a04d1b434b795a43b4617,2018,8,25.418518137048792
70849ca4f400aaabb62cb7462a6f1428,2017,12,84.98999786376953
70849ca4f400aaabb62cb7462a6f1428,2018,2,22.989999771118164
70849ca4f400aaabb62cb7462a6f1428,2018,3,39.88999938964844
70849ca4f400aaabb62cb7462a6f1428,2018,4,171.9899959564209
70849ca4f400aaabb62cb7462a6f1428,2018,5,16.989999771118164
70849ca4f400aaabb62cb7462a6f1428,2018,7,89.98999786376953
70849ca4f400aaabb62cb7462a6f1428,2018,8,50.439998626708984
709e16e2b25c7474d980076c6bfc4806,2017,10,39.900001525878906
709e16e2b25c7474d980076c6bfc4806,2017,11,59.062500953674316
709e16e2b25c7474d980076c6bfc4806,2017,12,80.56666564941406
709e16e2b25c7474d980076c6bfc4806,2018,1,58.18749976158142
709e16e2b25c7474d980076c6bfc4806,2018,2,64.35833422342937
709e16e2b25c7474d980076c6bfc4806,2018,3,83.91666666666667
709e16e2b25c7474d980076c6bfc4806,2018,4,24.899999618530273
709e16e2b25c7474d980076c6bfc4806,2018,5,106.9000015258789
709e16e2b25c7474d980076c6bfc4806,2018,6,45.8363638791171
709e16e2b25c7474d980076c6bfc4806,2018,7,66.53333409627278
709e16e2b25c7474d980076c6bfc4806,2018,8,82.56666586134169
70a12e78e608ac31179aea7f8422044b,2017,1,38.900001525878906
70a12e78e608ac31179aea7f8422044b,2017,2,51.22222222222222
70a12e78e608ac31179aea7f8422044b,2017,3,53.666666666666664
70a12e78e608ac31179aea7f8422044b,2017,4,66.85235281551586
70a12e78e608ac31179aea7f8422044b,2017,5,67.91875004768372
70a12e78e608ac31179aea7f8422044b,2017,6,94.27857153756278
70a12e78e608ac31179aea7f8422044b,2017,7,66.31063842773438
70a12e78e608ac31179aea7f8422044b,2017,8,83.71097564697266
70a12e78e608ac31179aea7f8422044b,2017,9,63.235714322044736
70a12e78e608ac31179aea7f8422044b,2017,10,100.5763158296284
70a12e78e608ac31179aea7f8422044b,2017,11,105.81571415492466
70a12e78e608ac31179aea7f8422044b,2017,12,70.2
70a12e78e608ac31179aea7f8422044b,2018,1,126.32142857142857
70a12e78e608ac31179aea7f8422044b,2018,2,133.42105263157896
70a12e78e608ac31179aea7f8422044b,2018,3,146.19444444444446
70a12e78e608ac31179aea7f8422044b,2018,4,175.66666666666666
70a12e78e608ac31179aea7f8422044b,2018,5,127.33333333333333
70a12e78e608ac31179aea7f8422044b,2018,6,101.25
70a12e78e608ac31179aea7f8422044b,2018,8,94.5
70b52a4cfc823994561b00bad161b4ed,2017,2,58.5
70b52a4cfc823994561b00bad161b4ed,2018,3,58.5
70b52a4cfc823994561b00bad161b4ed,2018,6,58.5
70b52a4cfc823994561b00bad161b4ed,2018,7,58.5
70bf57d811208f8923b41bbd499a67a4,2018,6,179.39999389648438
70bf57d811208f8923b41bbd499a67a4,2018,7,99.4000015258789
70bf57d811208f8923b41bbd499a67a4,2018,8,100.4000015258789
70c0fda4c313d87115644d39e62eec60,2018,8,25.989999771118164
70c27847eca8195c983ed7e798c56743,2018,4,152.1977776421441
70c27847eca8195c983ed7e798c56743,2018,5,132.358890109592
70c27847eca8195c983ed7e798c56743,2018,6,109.79608834308127
70c27847eca8195c983ed7e798c56743,2018,7,124.6813032730766
70c27847eca8195c983ed7e798c56743,2018,8,110.14999969482422
70c4eedec9cb4a85cda2f3f9673557b4,2017,6,239.89999389648438
70c4eedec9cb4a85cda2f3f9673557b4,2017,8,239.89999389648438
70ee69419916dc13e3aed619061f996c,2017,8,45
70eea00b476a314817cefde4aad4f89a,2017,2,63.5
70eea00b476a314817cefde4aad4f89a,2017,3,2200
70eea00b476a314817cefde4aad4f89a,2017,4,170
70eea00b476a314817cefde4aad4f89a,2017,5,190
70eea00b476a314817cefde4aad4f89a,2017,6,260
70eea00b476a314817cefde4aad4f89a,2017,7,260
70eea00b476a314817cefde4aad4f89a,2017,8,187.33333333333334
70eea00b476a314817cefde4aad4f89a,2017,9,231.8
70eea00b476a314817cefde4aad4f89a,2017,10,195.5
70eea00b476a314817cefde4aad4f89a,2017,11,218.93571308680944
70eea00b476a314817cefde4aad4f89a,2017,12,241.61666361490884
70eea00b476a314817cefde4aad4f89a,2018,1,349.2325019836426
70eea00b476a314817cefde4aad4f89a,2018,2,159.94142586844308
70eea00b476a314817cefde4aad4f89a,2018,3,196.9142804827009
70eea00b476a314817cefde4aad4f89a,2018,4,260.93332926432294
70eea00b476a314817cefde4aad4f89a,2018,5,441.7099945068359
70eea00b476a314817cefde4aad4f89a,2018,6,180.63333129882812
70eea00b476a314817cefde4aad4f89a,2018,7,204.7249984741211
70eea00b476a314817cefde4aad4f89a,2018,8,274.26666259765625
70f7e8018e3d46c748c92f026aa2585a,2018,8,119.9000015258789
70f84699be677ec988d1fa824aef7d90,2017,4,259.8999938964844
70f84699be677ec988d1fa824aef7d90,2017,9,249.89999389648438
70f84699be677ec988d1fa824aef7d90,2018,1,478.70001220703125
70f84699be677ec988d1fa824aef7d90,2018,4,299.8999938964844
70f84699be677ec988d1fa824aef7d90,2018,7,299.8999938964844
71039d19d4303bf9054d69e9a9236699,2017,10,173.89999656677247
71039d19d4303bf9054d69e9a9236699,2017,11,103.69999752044677
71039d19d4303bf9054d69e9a9236699,2017,12,76.49999923706055
71039d19d4303bf9054d69e9a9236699,2018,1,29.899999618530273
71039d19d4303bf9054d69e9a9236699,2018,2,99.89999732971191
71039d19d4303bf9054d69e9a9236699,2018,3,69.90000057220459
71039d19d4303bf9054d69e9a9236699,2018,4,194.89999771118164
71039d19d4303bf9054d69e9a9236699,2018,5,24.899999618530273
71039d19d4303bf9054d69e9a9236699,2018,7,19.899999618530273
71039d19d4303bf9054d69e9a9236699,2018,8,19.899999618530273
710e3548e02bc1d2831dfc4f1b5b14d4,2016,10,174.9899959564209
710e3548e02bc1d2831dfc4f1b5b14d4,2017,1,207.46749591827393
710e3548e02bc1d2831dfc4f1b5b14d4,2017,2,184.6446626027425
710e3548e02bc1d2831dfc4f1b5b14d4,2017,4,276.424439324273
710e3548e02bc1d2831dfc4f1b5b14d4,2017,5,274.98999309539795
710e3548e02bc1d2831dfc4f1b5b14d4,2017,6,175.97199554443358
710e3548e02bc1d2831dfc4f1b5b14d4,2017,7,139.48999691009521
710e3548e02bc1d2831dfc4f1b5b14d4,2017,8,202.88272406838158
710e3548e02bc1d2831dfc4f1b5b14d4,2017,9,122.46750068664551
710e3548e02bc1d2831dfc4f1b5b14d4,2017,10,31.990000406901043
710e3548e02bc1d2831dfc4f1b5b14d4,2017,11,160.4675006866455
710e3548e02bc1d2831dfc4f1b5b14d4,2017,12,89.94499969482422
710e3548e02bc1d2831dfc4f1b5b14d4,2018,1,136.62666447957358
710e3548e02bc1d2831dfc4f1b5b14d4,2018,2,109.39911522584804
710e3548e02bc1d2831dfc4f1b5b14d4,2018,3,208.77199478149413
710e3548e02bc1d2831dfc4f1b5b14d4,2018,4,177.4749952952067
710e3548e02bc1d2831dfc4f1b5b14d4,2018,5,156.99333127339682
710e3548e02bc1d2831dfc4f1b5b14d4,2018,6,223.1228506905692
710e3548e02bc1d2831dfc4f1b5b14d4,2018,7,249.98999633789063
710e3548e02bc1d2831dfc4f1b5b14d4,2018,8,162.95799865722657
71271995e85f5b8530be99ed54a91b89,2017,11,97
71271995e85f5b8530be99ed54a91b89,2018,1,97
71271995e85f5b8530be99ed54a91b89,2018,2,97
71271995e85f5b8530be99ed54a91b89,2018,3,97
71271995e85f5b8530be99ed54a91b89,2018,4,97
71271995e85f5b8530be99ed54a91b89,2018,5,97
71271995e85f5b8530be99ed54a91b89,2018,7,97
712e6ed8aa4aa1fa65dab41fed5737e4,2017,2,650
712e6ed8aa4aa1fa65dab41fed5737e4,2017,3,359.1666666666667
712e6ed8aa4aa1fa65dab41fed5737e4,2017,4,510
712e6ed8aa4aa1fa65dab41fed5737e4,2017,5,350
712e6ed8aa4aa1fa65dab41fed5737e4,2017,7,143
712e6ed8aa4aa1fa65dab41fed5737e4,2017,8,600
712e6ed8aa4aa1fa65dab41fed5737e4,2017,9,189.33333333333334
712e6ed8aa4aa1fa65dab41fed5737e4,2017,10,305.6666666666667
712e6ed8aa4aa1fa65dab41fed5737e4,2017,11,413.7
712e6ed8aa4aa1fa65dab41fed5737e4,2017,12,525.9130434782609
712e6ed8aa4aa1fa65dab41fed5737e4,2018,2,562.2857142857143
712e6ed8aa4aa1fa65dab41fed5737e4,2018,3,524.375
712e6ed8aa4aa1fa65dab41fed5737e4,2018,4,526
712e6ed8aa4aa1fa65dab41fed5737e4,2018,5,465.45454545454544
712efd3b68f9686dc856b84abd0f21ae,2018,7,139
7139dc5186aa238b006e066d8fbab2e4,2018,1,27
7139dc5186aa238b006e066d8fbab2e4,2018,2,62.714285714285715
7139dc5186aa238b006e066d8fbab2e4,2018,3,44.5
7139dc5186aa238b006e066d8fbab2e4,2018,4,72.2
7139dc5186aa238b006e066d8fbab2e4,2018,5,142.33333333333334
7139dc5186aa238b006e066d8fbab2e4,2018,6,40
7139dc5186aa238b006e066d8fbab2e4,2018,7,108.5
7139dc5186aa238b006e066d8fbab2e4,2018,8,32
713e3a23ca5e47786eb6f0d99f94cfac,2018,2,219
713e3a23ca5e47786eb6f0d99f94cfac,2018,3,339
713e3a23ca5e47786eb6f0d99f94cfac,2018,6,229
7142540dd4c91e2237acb7e911c4eba2,2017,3,148.64999771118164
7142540dd4c91e2237acb7e911c4eba2,2017,4,83.40000076293946
7142540dd4c91e2237acb7e911c4eba2,2017,5,138.66799926757812
7142540dd4c91e2237acb7e911c4eba2,2017,6,106.76153681828426
7142540dd4c91e2237acb7e911c4eba2,2017,7,78.58642823355538
7142540dd4c91e2237acb7e911c4eba2,2017,8,80.15000076293946
7142540dd4c91e2237acb7e911c4eba2,2017,9,82.5470594518325
7142540dd4c91e2237acb7e911c4eba2,2017,10,94.33130513066831
7142540dd4c91e2237acb7e911c4eba2,2017,11,96.23333384195963
7142540dd4c91e2237acb7e911c4eba2,2017,12,116.5666662145544
7142540dd4c91e2237acb7e911c4eba2,2018,1,103.36153881366437
7142540dd4c91e2237acb7e911c4eba2,2018,2,106.56666713290744
7142540dd4c91e2237acb7e911c4eba2,2018,3,149.32857099260602
7142540dd4c91e2237acb7e911c4eba2,2018,4,87.4040922685103
7142540dd4c91e2237acb7e911c4eba2,2018,5,118.3782614003057
7142540dd4c91e2237acb7e911c4eba2,2018,6,108.08181901411577
7142540dd4c91e2237acb7e911c4eba2,2018,7,267.5923051100511
7142540dd4c91e2237acb7e911c4eba2,2018,8,244.89999771118164
714b9a1332840f257b49f476bea4e341,2018,1,249.99000549316406
714b9a1332840f257b49f476bea4e341,2018,2,249.99000549316406
714b9a1332840f257b49f476bea4e341,2018,3,249.99000549316406
71592660bbcb6a4664e97b6f8b68babc,2018,2,282.17999267578125
71592660bbcb6a4664e97b6f8b68babc,2018,3,521.9000244140625
71592660bbcb6a4664e97b6f8b68babc,2018,4,65.5999984741211
71592660bbcb6a4664e97b6f8b68babc,2018,5,383.1600036621094
71592660bbcb6a4664e97b6f8b68babc,2018,7,109
71593c7413973a1e160057b80d4958f6,2018,8,59.900001525878906
715bbd5ba4e6b74cb0d2f29eb45058b0,2017,9,39.900001525878906
715bbd5ba4e6b74cb0d2f29eb45058b0,2017,10,73.23333485921223
715bbd5ba4e6b74cb0d2f29eb45058b0,2017,11,44.78571537562779
715bbd5ba4e6b74cb0d2f29eb45058b0,2017,12,44.96666717529297
715bbd5ba4e6b74cb0d2f29eb45058b0,2018,1,85.38571493966239
715bbd5ba4e6b74cb0d2f29eb45058b0,2018,2,56.720001220703125
715bbd5ba4e6b74cb0d2f29eb45058b0,2018,3,48.300000508626304
715bbd5ba4e6b74cb0d2f29eb45058b0,2018,4,61.6000010172526
715bbd5ba4e6b74cb0d2f29eb45058b0,2018,5,49.92500114440918
715bbd5ba4e6b74cb0d2f29eb45058b0,2018,6,65.56923132676344
715bbd5ba4e6b74cb0d2f29eb45058b0,2018,7,72.83750057220459
715bbd5ba4e6b74cb0d2f29eb45058b0,2018,8,69.92857224600655
7178e1eaa97257d8b6d4b80efd77a025,2017,9,167.89999389648438
7178f9f4dd81dcef02f62acdf8151e01,2017,3,49.900001525878906
7178f9f4dd81dcef02f62acdf8151e01,2017,4,49.900001525878906
7178f9f4dd81dcef02f62acdf8151e01,2017,5,52.93333371480306
7178f9f4dd81dcef02f62acdf8151e01,2017,6,92.36000022888183
7178f9f4dd81dcef02f62acdf8151e01,2017,7,79.48400062561035
7178f9f4dd81dcef02f62acdf8151e01,2017,8,297.4909094030207
7178f9f4dd81dcef02f62acdf8151e01,2017,9,120.83333297002883
7178f9f4dd81dcef02f62acdf8151e01,2017,10,214.92857210976737
7178f9f4dd81dcef02f62acdf8151e01,2017,11,162.46052656675639
7178f9f4dd81dcef02f62acdf8151e01,2017,12,187.06956374126932
7178f9f4dd81dcef02f62acdf8151e01,2018,1,151.93912929037342
7178f9f4dd81dcef02f62acdf8151e01,2018,2,141.27222209506564
7178f9f4dd81dcef02f62acdf8151e01,2018,3,215.99999713897705
7178f9f4dd81dcef02f62acdf8151e01,2018,4,391.4374988079071
7178f9f4dd81dcef02f62acdf8151e01,2018,5,265.7399974822998
7178f9f4dd81dcef02f62acdf8151e01,2018,6,394.79998779296875
7178f9f4dd81dcef02f62acdf8151e01,2018,7,89.87999725341797
7178f9f4dd81dcef02f62acdf8151e01,2018,8,323.88000361124676
717b78b0950b51ed00b1471d858b0edc,2018,1,29.899999618530273
717b78b0950b51ed00b1471d858b0edc,2018,3,29.899999618530273
717b78b0950b51ed00b1471d858b0edc,2018,5,29.899999618530273
717b78b0950b51ed00b1471d858b0edc,2018,7,19
718539d38d07dd351c76db862760e2e2,2017,4,32.63999938964844
718539d38d07dd351c76db862760e2e2,2017,5,24.00833288828532
718539d38d07dd351c76db862760e2e2,2017,6,33.23333295186361
718539d38d07dd351c76db862760e2e2,2017,7,30.881110933091904
718539d38d07dd351c76db862760e2e2,2017,8,28.18153792161208
718539d38d07dd351c76db862760e2e2,2017,9,33.234285082135884
718539d38d07dd351c76db862760e2e2,2018,1,19.989999771118164
718539d38d07dd351c76db862760e2e2,2018,2,22.94499969482422
71dc18fd8cbf5fd77f45dd8b427abb34,2017,2,120
71dc18fd8cbf5fd77f45dd8b427abb34,2017,5,120
71dc18fd8cbf5fd77f45dd8b427abb34,2017,12,120
7202e2ba20579a9bd1acb29e61fe71f6,2017,7,389.90001106262207
7202e2ba20579a9bd1acb29e61fe71f6,2017,8,272.75713784354076
7202e2ba20579a9bd1acb29e61fe71f6,2017,9,227.39999389648438
7202e2ba20579a9bd1acb29e61fe71f6,2017,10,309.89999771118164
7202e2ba20579a9bd1acb29e61fe71f6,2017,11,339.8999938964844
7202e2ba20579a9bd1acb29e61fe71f6,2017,12,349.8999938964844
7202e2ba20579a9bd1acb29e61fe71f6,2018,1,349.8999938964844
7202e2ba20579a9bd1acb29e61fe71f6,2018,2,223.399995803833
7202e2ba20579a9bd1acb29e61fe71f6,2018,3,274.8999954223633
7202e2ba20579a9bd1acb29e61fe71f6,2018,4,97.23333231608073
7202e2ba20579a9bd1acb29e61fe71f6,2018,5,108.89999961853027
7202e2ba20579a9bd1acb29e61fe71f6,2018,6,189.89999389648438
7202e2ba20579a9bd1acb29e61fe71f6,2018,7,229.89999389648438
7202e2ba20579a9bd1acb29e61fe71f6,2018,8,235.89999389648438
720e6cf846ea7572cbb66b743fb91e6c,2017,3,54
7210cd29727d674c00741e5e387b3ccd,2018,6,64.98999786376953
7210cd29727d674c00741e5e387b3ccd,2018,7,97.43999862670898
7210cd29727d674c00741e5e387b3ccd,2018,8,34.29249954223633
72146da5774cabf2632faedcae097a76,2018,2,88.98999786376953
72146da5774cabf2632faedcae097a76,2018,3,69.98999786376953
72146da5774cabf2632faedcae097a76,2018,4,8.989999771118164
72146da5774cabf2632faedcae097a76,2018,5,14.989999771118164
7238a95bb63ef7e498389fb863b834a1,2018,4,329
7238a95bb63ef7e498389fb863b834a1,2018,5,329
7238a95bb63ef7e498389fb863b834a1,2018,6,329.5
7238a95bb63ef7e498389fb863b834a1,2018,7,86.75555589463976
7238a95bb63ef7e498389fb863b834a1,2018,8,83.95000076293945
7238f877570096ae403c51898fa64566,2018,4,400
7238f877570096ae403c51898fa64566,2018,5,400
723a46b89fd5c3ed78ccdf039e33ac63,2018,5,66.63999938964844
723cd880edaacdb998898b67c8f9da30,2018,3,306.5899963378906
723cd880edaacdb998898b67c8f9da30,2018,4,280.663335164388
723cd880edaacdb998898b67c8f9da30,2018,6,99.98999786376953
723cd880edaacdb998898b67c8f9da30,2018,7,103.23999786376953
723cd880edaacdb998898b67c8f9da30,2018,8,158.33333333333334
72431a818f97fe6ab9c81eee3e297e54,2018,4,229.89999389648438
725af026f869236a8dd0ceb98564d156,2017,10,220.3300018310547
725af026f869236a8dd0ceb98564d156,2017,11,92.69999694824219
725af026f869236a8dd0ceb98564d156,2018,1,212.99000549316406
725af026f869236a8dd0ceb98564d156,2018,2,67.69999694824219
725af026f869236a8dd0ceb98564d156,2018,6,123.66666666666667
725af026f869236a8dd0ceb98564d156,2018,8,212.99000549316406
725c32fa80c2faacc4fc88450d27314e,2017,1,43.29333368937174
725c32fa80c2faacc4fc88450d27314e,2017,2,71.2100019454956
725c32fa80c2faacc4fc88450d27314e,2017,3,90.4642881665911
725c32fa80c2faacc4fc88450d27314e,2017,4,139.99000549316406
725c32fa80c2faacc4fc88450d27314e,2017,5,77.8337516784668
725c32fa80c2faacc4fc88450d27314e,2017,6,92.47000312805176
725c32fa80c2faacc4fc88450d27314e,2017,7,122.49000453948975
725c32fa80c2faacc4fc88450d27314e,2017,8,129.94500350952148
725c32fa80c2faacc4fc88450d27314e,2017,9,86.45400199890136
725c32fa80c2faacc4fc88450d27314e,2017,10,70.84875202178955
725c32fa80c2faacc4fc88450d27314e,2017,11,75.83727541836825
725c32fa80c2faacc4fc88450d27314e,2017,12,87.69750150044759
725c32fa80c2faacc4fc88450d27314e,2018,1,41.9900016784668
725c32fa80c2faacc4fc88450d27314e,2018,2,63.323333740234375
725c32fa80c2faacc4fc88450d27314e,2018,3,79.98999786376953
725c32fa80c2faacc4fc88450d27314e,2018,4,69.9450003306071
725c32fa80c2faacc4fc88450d27314e,2018,5,32.9900016784668
725c32fa80c2faacc4fc88450d27314e,2018,6,104.9933344523112
725c32fa80c2faacc4fc88450d27314e,2018,7,141.32666778564453
725c32fa80c2faacc4fc88450d27314e,2018,8,90.66000111897786
7299e27ed73d2ad986de7f7c77d919fa,2017,3,16.250869419263758
7299e27ed73d2ad986de7f7c77d919fa,2017,4,38.171817779541016
7299e27ed73d2ad986de7f7c77d919fa,2017,5,33.38393974304199
7299e27ed73d2ad986de7f7c77d919fa,2017,6,53.92400029500325
7299e27ed73d2ad986de7f7c77d919fa,2017,7,40.533076799832855
7299e27ed73d2ad986de7f7c77d919fa,2017,8,79.99608670110288
7299e27ed73d2ad986de7f7c77d919fa,2017,9,147.72499977458608
7299e27ed73d2ad986de7f7c77d919fa,2017,10,88.62041664123535
7299e27ed73d2ad986de7f7c77d919fa,2017,11,122.05138826370239
7299e27ed73d2ad986de7f7c77d919fa,2017,12,85.99933319091797
7299e27ed73d2ad986de7f7c77d919fa,2018,1,70.62125015258789
7299e27ed73d2ad986de7f7c77d919fa,2018,2,163.56857081821985
7299e27ed73d2ad986de7f7c77d919fa,2018,3,169.99499988555908
7299e27ed73d2ad986de7f7c77d919fa,2018,4,79.09199981689453
7299e27ed73d2ad986de7f7c77d919fa,2018,5,152.59159942626954
7299e27ed73d2ad986de7f7c77d919fa,2018,6,182.96135108535356
7299e27ed73d2ad986de7f7c77d919fa,2018,7,91.24124924341838
7299e27ed73d2ad986de7f7c77d919fa,2018,8,110.94150094985962
729b2d09b2a0bdab221076327f13d050,2017,11,25.47499990463257
729b2d09b2a0bdab221076327f13d050,2018,1,25.76941209680894
729b2d09b2a0bdab221076327f13d050,2018,2,29.866667588551838
729b2d09b2a0bdab221076327f13d050,2018,3,31.512500286102295
729b2d09b2a0bdab221076327f13d050,2018,4,28.350000381469727
729b2d09b2a0bdab221076327f13d050,2018,5,31.56333287556966
729b2d09b2a0bdab221076327f13d050,2018,6,37.46750020980835
729b2d09b2a0bdab221076327f13d050,2018,7,28.989999771118164
729b2d09b2a0bdab221076327f13d050,2018,8,39.25166670481364
729f06993dac8e860d4f02d7088ca48a,2017,3,141.56666056315103
729f06993dac8e860d4f02d7088ca48a,2017,4,137.42999585469565
729f06993dac8e860d4f02d7088ca48a,2017,5,144.18571036202567
729f06993dac8e860d4f02d7088ca48a,2017,6,148.64999961853027
729f06993dac8e860d4f02d7088ca48a,2017,7,136.77499675750732
729f06993dac8e860d4f02d7088ca48a,2017,8,214.34444088406033
729f06993dac8e860d4f02d7088ca48a,2017,9,132.1222186618381
729f06993dac8e860d4f02d7088ca48a,2017,10,76.56666564941406
729f06993dac8e860d4f02d7088ca48a,2017,11,299.06666056315106
729f06993dac8e860d4f02d7088ca48a,2017,12,396.56666056315106
729f06993dac8e860d4f02d7088ca48a,2018,1,209.28749752044678
729f06993dac8e860d4f02d7088ca48a,2018,2,423.26666259765625
729f06993dac8e860d4f02d7088ca48a,2018,3,132.41250038146973
729f06993dac8e860d4f02d7088ca48a,2018,4,194.9142837524414
729f06993dac8e860d4f02d7088ca48a,2018,5,131.7874994277954
729f06993dac8e860d4f02d7088ca48a,2018,6,163.69999885559082
729f06993dac8e860d4f02d7088ca48a,2018,7,106.33749866485596
729f06993dac8e860d4f02d7088ca48a,2018,8,126.03749942779541
72bc2cce903c872fe376a8faaa81d237,2017,9,269
72bc2cce903c872fe376a8faaa81d237,2017,10,269
72bc2cce903c872fe376a8faaa81d237,2017,11,105.08750057220459
72bc2cce903c872fe376a8faaa81d237,2017,12,127
72bc2cce903c872fe376a8faaa81d237,2018,1,37.900001525878906
72bc2cce903c872fe376a8faaa81d237,2018,4,37.900001525878906
72bc2cce903c872fe376a8faaa81d237,2018,5,39.900001525878906
72bc2cce903c872fe376a8faaa81d237,2018,8,86.26666768391927
72c38a04bd6a1c3dbc5298425a0db86d,2018,5,214.60000610351562
72c38a04bd6a1c3dbc5298425a0db86d,2018,6,188.4499969482422
72c38a04bd6a1c3dbc5298425a0db86d,2018,7,27.899999618530273
72c5da29406b4234927b81855e7b64f6,2018,4,463.3233286539714
72c5da29406b4234927b81855e7b64f6,2018,5,482.36499214172363
72c5da29406b4234927b81855e7b64f6,2018,6,369.989990234375
72c5da29406b4234927b81855e7b64f6,2018,7,315.70428248814176
72c5da29406b4234927b81855e7b64f6,2018,8,275.9899963378906
72c73be2b085b9d57650dd53eb2004c9,2017,7,29.399999618530273
730937bf88cb151eb2eb849f642fc213,2018,4,101.85294297162224
730937bf88cb151eb2eb849f642fc213,2018,5,116
730937bf88cb151eb2eb849f642fc213,2018,7,137.25
730937bf88cb151eb2eb849f642fc213,2018,8,102.9000015258789
7315baebc0572ff220d226283dc66728,2017,4,25.950000762939453
7315baebc0572ff220d226283dc66728,2017,6,23.899999618530273
731ef20c231d9a7103a425e83fd91271,2017,10,564
734def04b237117a09321dd6d8f3f2a2,2018,4,1085.989990234375
734def04b237117a09321dd6d8f3f2a2,2018,6,166.44000244140625
7354220fb240bde543b3c40c060d41e7,2018,1,89
7354220fb240bde543b3c40c060d41e7,2018,3,59
7354220fb240bde543b3c40c060d41e7,2018,4,167
7354220fb240bde543b3c40c060d41e7,2018,7,89.33333333333333
7357b52d27cbaa90f81a96cbc1279396,2018,5,90.13999938964844
7357b52d27cbaa90f81a96cbc1279396,2018,6,122.37999725341797
7357b52d27cbaa90f81a96cbc1279396,2018,7,118.12999725341797
7357b52d27cbaa90f81a96cbc1279396,2018,8,107.61499786376953
739c7d7be81f63812dea0d1b1451c651,2018,5,27.600000381469727
739c7d7be81f63812dea0d1b1451c651,2018,6,49.900001525878906
73a63f72308aa20a46f4b1632018f196,2017,3,192.29999796549478
73a63f72308aa20a46f4b1632018f196,2017,4,329
73a63f72308aa20a46f4b1632018f196,2017,5,43.95000076293945
73a63f72308aa20a46f4b1632018f196,2017,6,186.47500038146973
73a63f72308aa20a46f4b1632018f196,2017,7,329
73a63f72308aa20a46f4b1632018f196,2017,12,101.76000061035157
73a63f72308aa20a46f4b1632018f196,2018,1,109.97500038146973
73a63f72308aa20a46f4b1632018f196,2018,2,236.29999796549478
73a63f72308aa20a46f4b1632018f196,2018,3,125.4749984741211
73a63f72308aa20a46f4b1632018f196,2018,4,247.26667022705078
73a63f72308aa20a46f4b1632018f196,2018,5,440.3000081380208
73a63f72308aa20a46f4b1632018f196,2018,7,305.0850036621094
73a63f72308aa20a46f4b1632018f196,2018,8,121.9000015258789
